credit_score,traffic_index,veh_value,gender_M,area_B,area_C,area_D,area_E,area_F,veh_body_CONVT,veh_body_COUPE,veh_body_HBACK,veh_body_HDTOP,veh_body_MCARA,veh_body_MIBUS,veh_body_PANVN,veh_body_RDSTR,veh_body_SEDAN,veh_body_STNWG,veh_body_TRUCK,veh_body_UTE,agecat_2,agecat_3,agecat_4,agecat_5,agecat_6,veh_age_2,veh_age_3,veh_age_4,log_amount
525.0,87.0,1.3010087668375303,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,7.468646620481678
433.0,70.4,0.7728821485787989,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,8.184698220258484
315.0,122.0,0.9991602096964498,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,7.978077745552716
410.0,74.0,0.945072533299607,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,7.517605362973789
325.0,71.5,1.095607779647811,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,8.48429951497398
318.0,136.5,0.3873011374804931,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,7.769505417274131
506.0,106.3,1.772236802739191,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,10.564811910227885
369.0,138.0,0.9704000575211871,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,5.970012805990779
325.0,136.5,1.3069805544001651,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,8.654800180503052
843.0,122.6,1.1801922756605325,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,6.185008478293609
640.0,102.4,0.5709795465857378,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,5.122554671318782
782.0,132.0,1.3842923584492175,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,5.689566512325929
607.0,89.5,1.4006902414036229,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,8.051825596895343
454.0,83.7,1.0732944806838198,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,7.329474220283806
465.0,142.1,0.45234869400701483,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,5.916260985669282
703.0,96.0,0.6254035284734257,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,4.79829176782337
796.0,36.0,0.5521594872589679,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,5.806682153637615
463.0,110.4,1.682316557846673,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,9.73657503062521
459.0,67.9,0.9102726595485922,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,8.540499642362455
842.0,85.9,0.9991602096964498,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,6.572458705358272
601.0,124.0,1.0271162869630397,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,5.082036387990167
660.0,176.8,1.537297234656418,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,7.236291610873655
362.0,141.0,2.05668455455722,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,10.659350051881725
463.0,73.9,0.3569748989477304,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,7.0078588104805135
664.0,131.4,1.362001668550846,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,7.785838985156236
338.0,141.0,1.1210258835050098,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,6.929946198115997
349.0,77.0,0.8924077914108229,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,8.102223271659485
390.0,169.7,1.2706028866236991,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,7.43836347454908
431.0,142.5,0.7207623475929187,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,7.890877990256729
700.0,65.2,0.6936470556015963,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,4.86387801846351
619.0,120.0,1.6553668443225003,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,7.359366260742811
802.0,116.0,0.8787965274465745,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,4.615122245552636
788.0,43.3,1.2612978709452054,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,6.2973849099481525
546.0,75.2,1.007227726866257,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,6.936831190864489
526.0,135.0,0.7523590401917913,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,5.46713283705997
505.0,134.0,0.9535865166178519,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,7.397857780242194
632.0,68.1,1.1102114245114616,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,7.388913017961299
612.0,153.4,1.6189921252389121,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,7.549844507459359
705.0,142.5,0.7260982806996313,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,5.362354325361752
425.0,69.8,0.8833542316278902,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,6.809457304541398
648.0,120.1,0.36464311358790924,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,4.985049800030834
516.0,134.0,1.1210258835050098,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,6.800479613261266
537.0,142.5,1.0807877037555578,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,6.957647581288428
657.0,105.0,1.11382925447297,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,6.194827571157805
720.0,45.0,0.7153977894947651,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,8.346584563187044
500.0,110.6,0.8224195162640844,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,8.923317507399139
678.0,62.0,0.5458065926612362,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,5.740513986547758
366.0,74.2,1.344951397585508,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,8.869017460792023
821.0,115.6,0.8696183236757244,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,5.923420388664747
308.0,141.0,0.7728821485787989,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,7.66829618554386
694.0,144.0,0.8833542316278902,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,6.031914346932384
807.0,62.3,0.40945712937770185,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,4.684965347947792
619.0,132.4,0.6486726904581158,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,5.996845403797778
509.0,52.5,1.0310469691723438,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,6.016382091960171
398.0,62.0,1.33920275358604,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,8.611537397545455
521.0,128.0,1.3704190119616004,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,7.972642786556622
667.0,94.2,1.226418993155766,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,7.024767648863034
307.0,105.6,1.0032021038634515,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,7.85827527550821
604.0,37.2,0.5647454657554211,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,6.610599291585105
512.0,88.5,0.7626732432085556,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,5.61749213511113
476.0,106.0,1.3010087668375303,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,7.344604423548828
795.0,138.0,0.5458065926612362,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,4.012597735862765
801.0,114.0,1.4987297904496788,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,4.996537008661783
443.0,123.0,0.7677907235557112,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,8.169590864539723
627.0,79.0,0.8649974374866045,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,5.0537180971419
829.0,108.4,1.3217558399823195,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,7.317780025455223
692.0,141.0,1.2736854167372362,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,7.104428335249152
398.0,120.1,1.0845133642886082,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,8.48896858164596
588.0,123.9,0.7260982806996313,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,6.867358534915506
549.0,20.6,0.6770177986300616,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,6.292862238515751
321.0,144.0,0.5458065926612362,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,7.241944386961842
522.0,133.7,0.9745596399981308,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,7.047384289043927
386.0,45.0,0.8833542316278902,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,9.521381908770977
577.0,131.9,1.2068686074379615,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,8.850709804482218
516.0,93.9,0.8696183236757244,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,7.0365433964170485
536.0,81.0,1.344951397585508,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,7.789597925168447
457.0,145.5,1.0271162869630397,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,9.039580095086647
596.0,100.6,1.11382925447297,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,7.473048528161754
371.0,144.0,0.6015799870344548,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,7.404974215415101
469.0,45.0,0.5709795465857378,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,7.7809545977358905
628.0,129.7,1.0504719133401748,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,7.843273730571832
630.0,115.5,1.5537137636617389,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,6.706310929471299
833.0,96.0,0.6657759837638133,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,5.547887058828561
613.0,75.8,1.6782174278289261,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,8.239231394049895
619.0,85.6,0.8833542316278902,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,8.81790545342025
607.0,111.6,0.8603550995438517,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,5.768429151507232
491.0,112.5,0.7100042976263681,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,6.674070947197437
339.0,136.5,1.0657446850424928,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,9.394022739114272
380.0,115.0,0.8696183236757244,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,8.081879565603057
607.0,136.5,0.8175747589349972,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,5.798891731549597
435.0,116.0,1.4006902414036229,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,8.299382415545313
341.0,120.0,0.8415671856782188,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,7.815471366240746
378.0,120.1,0.34145977813225203,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,5.876699835007883
686.0,121.1,0.5894519442211802,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,4.907449562251211
668.0,135.0,0.5394130806179032,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,5.705041405536734
568.0,132.0,1.5537137636617389,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,6.340780053471768
417.0,88.4,0.6429059641231987,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,6.405120907950018
506.0,142.5,0.9234649356221554,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,7.294637975228374
844.0,145.5,1.2360526977893478,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,5.326448328551475
453.0,72.0,1.128171090909654,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,6.860123236760519
339.0,47.6,1.4431471727126735,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,6.141343443991484
618.0,146.9,1.1065804583172865,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,6.41634664999573
515.0,125.8,0.2515366258154277,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,6.240021474419714
607.0,95.5,1.1768071362531665,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,7.052011512103251
636.0,92.8,1.007227726866257,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,6.615998676227709
470.0,62.6,0.34145977813225203,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,6.499410189205138
524.0,135.0,0.8833542316278902,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,5.971862305903168
324.0,154.6,1.0732944806838198,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,8.381111443799377
622.0,148.5,0.4934759854308776,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,4.8972852178404676
444.0,150.0,1.2889571282309333,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,8.364280680757737
330.0,144.0,1.0992787332112701,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,8.37320989960961
535.0,93.2,1.1029362601481643,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,8.320217939672045
672.0,141.0,1.226418993155766,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,6.346600458393291
468.0,80.1,1.0581374561023915,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,8.437535749260077
517.0,111.4,0.9991602096964498,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,7.626676420435313
843.0,99.1,0.6486726904581158,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,6.912049487656191
371.0,83.7,1.0388622842623356,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,8.363820711679395
524.0,139.1,0.6991292522374928,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,7.139546558675717
323.0,120.0,1.2166915767337108,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,8.402546002897774
662.0,138.0,1.9897903197271896,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,6.269235298285712
615.0,127.5,1.3704190119616004,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,8.286432965995054
347.0,115.0,1.3217558399823195,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,10.703816348644452
418.0,31.5,1.6080369315184724,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,10.821695250855479
528.0,122.8,0.8028980445190645,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,7.23136772562335
566.0,93.3,1.4509110042058628,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,7.945537311723817
508.0,144.0,1.1102114245114616,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,7.9083126635005945
694.0,58.7,0.8556911097452253,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,7.4218169130145455
649.0,133.5,0.8510052651755257,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,4.918585024273494
608.0,111.3,0.9493385859203555,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,8.724570166035695
630.0,139.5,0.3873011374804931,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,5.363879926304039
847.0,129.8,0.37225297390205087,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,5.5459239802055365
619.0,73.8,0.6371057896763205,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,7.281888209674761
645.0,43.5,1.5513849809854834,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,6.993437032539173
609.0,120.1,0.5894519442211802,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,5.624060596594673
528.0,147.0,1.069526707773013,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,8.135093865316222
668.0,144.0,0.7471617688661835,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,5.7125332886868625
349.0,81.1,0.4382549309311553,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,6.05306810701989
446.0,147.0,1.2360526977893478,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,9.214332803604202
602.0,110.7,1.1458138901524038,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,8.008785287608513
531.0,101.5,1.6553668443225003,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,9.020837605145012
558.0,115.3,0.7153977894947651,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,5.635415519385676
679.0,126.0,0.8462973600536201,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,4.894415491454216
664.0,102.0,0.887891257352457,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,6.313936035854477
607.0,86.3,0.6486726904581158,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,8.12573020071513
519.0,113.3,1.5181994319998293,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,8.816143624599453
619.0,145.5,1.3188181959949767,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,5.668742880828548
498.0,147.0,0.6195006403916469,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,5.903268230172406
607.0,49.5,0.5458065926612362,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,7.467062696519153
336.0,148.5,1.7550781956337,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,9.116162554008131
772.0,120.5,1.11382925447297,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,5.499763600293525
842.0,94.1,0.9321640810304452,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,5.741834557791447
642.0,43.5,1.9016447327572978,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,9.720865766077758
613.0,170.4,0.7260982806996313,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,6.254564243002552
476.0,31.5,1.1527847675565026,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,6.493122723644433
667.0,126.0,0.9828272556743992,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,6.061978839813171
415.0,94.2,1.023170093501251,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,10.526616642233432
620.0,142.5,1.7741045339893342,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,7.355341383622001
634.0,136.5,0.8320391794265639,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,6.018520995830135
635.0,136.5,1.1210258835050098,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,6.660538351979555
362.0,152.4,0.7929925155296614,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,7.556966649731092
796.0,127.7,1.7302386125798046,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,8.8085644126827
660.0,132.0,0.9493385859203555,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,5.4385145359373075
522.0,97.8,0.5771750043075247,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,6.745602828793205
652.0,127.5,1.0732944806838198,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,5.347340953948337
376.0,106.8,1.1102114245114616,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,8.474262543164205
333.0,85.3,1.0845133642886082,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,8.997042486260696
675.0,75.3,1.0845133642886082,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,6.168299385813623
750.0,77.3,0.7523590401917913,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,5.372629861714072
398.0,62.2,0.9234649356221554,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,6.101328816374828
441.0,119.5,1.1597073880279205,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,7.413940147481788
455.0,36.0,1.1493054029836278,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,10.052715776647078
532.0,106.6,1.9792067558839908,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,8.840958801709512
431.0,139.5,1.1246048689423633,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,10.12967409525218
689.0,120.1,1.095607779647811,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,5.667056020836892
799.0,132.2,1.0310469691723438,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,6.437285337989977
437.0,153.9,0.5894519442211802,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,6.275559137546935
576.0,130.5,0.7471617688661835,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,5.659576567754325
695.0,130.5,0.8603550995438517,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,7.164514927660489
632.0,116.0,0.927823967687828,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,5.2705185306654725
